# Licensed to the Apache Software Foundation (ASF) under one
# or more contributor license agreements.  See the NOTICE file
# distributed with this work for additional information
# regarding copyright ownership.  The ASF licenses this file
# to you under the Apache License, Version 2.0 (the
# "License"); you may not use this file except in compliance
# with the License.  You may obtain a copy of the License at
#
#   http://www.apache.org/licenses/LICENSE-2.0
#
# Unless required by applicable law or agreed to in writing,
# software distributed under the License is distributed on an
# "AS IS" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY
# KIND, either express or implied.  See the License for the
# specific language governing permissions and limitations
# under the License.
source_sha	workstream	subject	decision	initial_europa_sha	verified_source_sha	pr	review	verification
fc832413d2c0f4012f2c512acc56866d156a17c4	S5B	Use correct ID to get value of backup.validation.script.default.timeout (#13652)	Applied	77ebf97e295edc3c8fdbc258d13885dc01750fbd	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	Apply KBOSS configuration key naming correction with its feature.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
3b53e8c4cb5353613cf4fb885d8cc2a515d8e93b	S5B	Don't set compressionstatus and validationstatus in backupVO and backupsResponse for non-kboss providers (#13661)	Adapted	f169351bb8dfdec914f193607eba33de406f06b2	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	Limit KBOSS-only backup status fields and retain Europa EXTERNAL schedule handling for NetBackup.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
4f117071c9397b1e4714c8fb61c384883c872842	S5B	KBOSS - Remove backup chain separation (#13680)	Adapted	6cf680725d5885b1019df520ebae20e79e42a8e0	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	Apply KBOSS chain simplification, but keep Europa schedule ID in the canonical four-argument provider call and legacy forwarding overloads.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
d45d48180ae438a72db21589b6c6fa118380e719	S5B	Fix KBOSS backup creation edge case (#13880)	Applied	fd281c4504d0ca581a66ae6cffcee331b0cef46b	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	Apply KBOSS edge-case fixes together with compression, validation and restore support.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
5e5ae0c51cd01387ae50e74f430c14b241edf636	S5B	Fix type parameter in listBackupServiceJobs API (#13940)	Applied	d50499f8327ac243ccbf52b34bad66bae6782430	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	Return KBOSS backup service jobs using corrected list API behavior.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
1c1611df2fd32ec160171de9f5f9031275f882bf	S2	Ubuntu 26.04: remove requiretty from /etc/sudoers.d/cloudstack and fix setup-sysvm-tmplt (#13476)	Applied	14f4e005f16992b893a81e1aca672b1c1b275ff3	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	Apply all four source paths unchanged: Ubuntu requiretty sudoers handling and Java/template staging under /var/tmp. Shell syntax and complete builds verify integration.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
a4a52c96659d9f94fd080096aa673916ae221ef2	S2	Merge branch '4.22'	Already Satisfied	d7b88c24e3630de4d8b277d1a890599ff85e4672	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	Empty remerge diff. All eight in-scope side sources now resolved across S3/S4/S5A/S5B; no additional merge-only behavior.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
ce52b9dae0cef57394967346247914a47cb04da4	S2	Merge branch '4.20' into 20.3.0-sec	Already Satisfied	d7b88c24e3630de4d8b277d1a890599ff85e4672	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	All in-scope sources resolved. Snapshot remerge keeps S4 CheckedReservation, persistence before single resource increment, and exception propagation without double accounting.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
d5101b0c905a818a83c5048dc37447162040089e	S2	Merge branch '4.20' into 4.22	Already Satisfied	d7b88c24e3630de4d8b277d1a890599ff85e4672	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	All in-scope sources including ce52b9dae0ce resolved. Snapshot-copy URL and concurrent reservation flow plus tests are retained in Europa; preserve S4 reservation lifetime and cleanup.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
a503a52ba6907cdfa704212dac9d5d831a248f3d	S2	Merge remote-tracking branch 'apache/4.22'	Already Satisfied	d7b88c24e3630de4d8b277d1a890599ff85e4672	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	Empty remerge diff. Its only in-scope source 1c1611df2fd3 is now applied with Ubuntu sudoers and SystemVM staging fixes.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
76a4bc8c9dea970f829772fdb8419013974797f9	S2	Merge remote-tracking branch 'apache/4.20' into 4.22	Already Satisfied	d7b88c24e3630de4d8b277d1a890599ff85e4672	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	All in-scope side sources resolved including FlashArray REST2. Remerge migration-listing GPU/host-version method boundaries and tests are present with S5A scope fixes; retain 17e5947 Europa regression adaptation.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
fe3df6b660d3757797235cf4cbd3f96716feffbe	S2	Merge branch '4.22' into 'main'	Already Satisfied	d7b88c24e3630de4d8b277d1a890599ff85e4672	d7b88c24e3630de4d8b277d1a890599ff85e4672	https://github.com/ablecloud-team/ablestack-cloud/pull/1035	All in-scope sources including 76a4bc8c9dea, QEMU10.1, NAS rebase and FlashArray are resolved. Remerge removes duplicate migration-test mocks; unique vGPU/DeploymentPlanningManager fixtures compile and pass in Europa.	Local noredist/simulator regression, UI351, image-server122, NAS shell9, MySQL fresh/whole014/S5A upgrade and all17 DDL interruption retries, management API. See s5b-verification.ko.md and s5b-local-tests.tsv; official final-head Actions are linked from PR1035. Physical tests deferred to #1025 after all code merges.
